Village id,Pop 1980,Pop 1990,Pop 2000,Pop 2010,log pop 1980,log pop 1990,log pop 2000,log pop 2010,Delta pop 90-80,Delta pop 00-90,Delta pop 10-00,Road Investment Ever (Treatment group),Road Investment between 1990-2000,Road Investment between 2000-2010 ,,,,
1242,70218,77240,81102,107866,11.15935997,11.25467274,11.3034629,11.588645,0.100002848,0.05,0.330004192,1,0,1,,,,
1243,10705,11775,12364,12735,9.278466201,9.373733919,9.422544303,9.452109387,0.099953293,0.050021231,0.03000647,0,0,0,,,,
1244,53172,58489,78960,81329,10.88128722,10.97659398,11.27669667,11.30625794,0.099996239,0.349997435,0.030002533,1,1,0,,,,
1245,12054,13259,13922,14340,9.397151834,9.492431846,9.541225602,9.570808114,0.099966816,0.050003771,0.030024422,0,0,0,,,,
1246,80489,88538,119526,123112,11.29587581,11.39118712,11.6912892,11.72084979,0.100001242,0.349996612,0.030001841,1,1,0,,,,
1247,74635,82098,86203,88790,11.22036485,11.31566893,11.36446026,11.39402931,0.099993301,0.050001218,0.030010556,0,0,0,,,,
1248,68030,74833,78574,80932,11.12770406,11.22301424,11.27179613,11.30136457,0.1,0.049991314,0.030009927,0,0,0,,,,
1249,77446,85190,89450,92133,11.2573362,11.35263934,11.40143509,11.43098846,0.099992253,0.050005869,0.02999441,0,0,0,,,,
1250,27678,30446,31968,32927,10.22839315,10.3237099,10.37249068,10.40204827,0.100007226,0.049990146,0.029998749,0,0,0,,,,
1251,13327,14660,19791,20385,9.497547332,9.592877975,9.892982568,9.922554615,0.100022511,0.35,0.030013643,1,1,0,,,,
1252,60350,66385,69704,71795,11.00791623,11.10322641,11.15201298,11.18157011,0.1,0.049996234,0.029998278,0,0,0,,,,
1253,78893,86782,91122,93855,11.27584778,11.37115451,11.41995455,11.44950632,0.099996197,0.050010371,0.029992757,0,0,0,,,,
1254,24765,27242,36777,37880,10.11718665,10.21251518,10.51262793,10.54217855,0.10002019,0.350011012,0.029991571,1,1,0,,,,
1255,48754,53629,56310,74892,10.79454252,10.88984525,10.93862742,11.22380235,0.099991796,0.049991609,0.329994672,1,0,1,,,,
1256,44246,48670,51104,52637,10.69752025,10.7928181,10.84161805,10.87117457,0.099986439,0.050010273,0.029997652,0,0,0,,,,
1257,7392,8131,8538,8794,8.908153613,9.003439196,9.052282067,9.08182495,0.099972944,0.050055344,0.029983603,0,0,0,,,,
1258,57716,63488,66662,68662,10.96328971,11.05860619,11.10739035,11.1369512,0.10000693,0.0499937,0.0300021,0,0,0,,,,
1259,91513,100664,135896,139973,11.42423632,11.51954352,11.81964517,11.84920483,0.099996722,0.349996026,0.030000883,1,1,0,,,,
1260,39390,43330,45496,46861,10.58126726,10.67660051,10.72537969,10.75494105,0.100025387,0.049988461,0.030002638,0,0,0,,,,
1261,2407,2648,3575,3682,7.786136438,7.881559917,8.181720455,8.211211362,0.100124636,0.350075529,0.02993007,1,1,0,,,,
1262,75325,82858,87001,89611,11.22956736,11.32488358,11.37367489,11.40323336,0.100006638,0.050001207,0.029999655,0,0,0,,,,
1263,85989,94588,127694,131525,11.36197466,11.4572859,11.75739206,11.78695223,0.100001163,0.350002114,0.03000141,1,1,0,,,,
1264,38351,42186,44296,45625,10.55453588,10.64984369,10.69864966,10.72821109,0.099997393,0.050016593,0.030002709,0,0,0,,,,
1265,27516,30268,31782,32735,10.22252293,10.31784633,10.36665537,10.39620012,0.100014537,0.050019823,0.029985526,0,0,0,,,,
1266,42191,46410,48731,50193,10.64996221,10.74527023,10.79407066,10.82363085,0.09999763,0.050010774,0.030001436,0,0,0,,,,
1267,78641,86505,90830,93555,11.27264847,11.36795749,11.41674491,11.44630478,0.099998728,0.04999711,0.030001101,0,0,0,,,,
1268,65952,72547,97938,100876,11.09668248,11.19198991,11.4920899,11.52164732,0.099996967,0.349993797,0.029998571,1,1,0,,,,
1269,7318,8050,8453,11242,8.898092346,8.99342737,9.042276687,9.327412044,0.10002733,0.050062112,0.329942032,1,0,1,,,,
1270,38044,41849,43942,45260,10.54649866,10.64182318,10.69062586,10.72017892,0.100015771,0.050013142,0.029994083,0,0,0,,,,
1271,36594,40253,42266,43534,10.50763957,10.60293981,10.65173826,10.68129752,0.099989069,0.050008695,0.030000473,0,0,0,,,,
1272,1069,1176,1588,1636,6.974478911,7.069874128,7.370230642,7.400009517,0.100093545,0.350340136,0.0302267,1,1,0,,,,
1273,43943,48337,50754,67503,10.69064862,10.78595259,10.83474571,11.11992732,0.099993173,0.050003103,0.330003547,1,0,1,,,,
1274,54059,59465,80278,82686,10.89783132,10.99314318,11.29325089,11.32280558,0.10000185,0.350004204,0.029995765,1,1,0,,,,
1275,31950,35145,47446,48869,10.37192746,10.46723764,10.7673475,10.79689853,0.1,0.350007113,0.029991991,1,1,0,,,,
1276,91536,100690,135932,140010,11.42448762,11.51980177,11.81991004,11.84946913,0.10000437,0.350004966,0.030000294,1,1,0,,,,
1277,37204,40925,42971,44260,10.52417156,10.6194964,10.66828075,10.69783661,0.100016127,0.049993891,0.029996975,0,0,0,,,,
1278,48965,53862,56555,75218,10.79886104,10.8941805,10.94296889,11.22814584,0.100010211,0.049998143,0.329997348,1,0,1,,,,
1279,22992,25291,26556,27353,10.04290161,10.13820388,10.18701099,10.21658149,0.099991301,0.050017793,0.03001205,0,0,0,,,,
1280,66268,72895,98408,101360,11.10146241,11.19677533,11.49687738,11.52643381,0.100003018,0.34999657,0.029997561,1,1,0,,,,
1281,97064,106770,144140,148464,11.48312583,11.57843227,11.87854033,11.90809778,0.099995879,0.350004683,0.029998612,1,1,0,,,,
1282,93480,102828,107969,143599,11.44550279,11.54081297,11.58959943,11.87477997,0.1,0.04999611,0.33000213,1,0,1,,,,
1283,5195,5714,6000,6180,8.555451904,8.650674583,8.699514748,8.72907355,0.099903754,0.050052503,0.03,0,0,0,,,,
1284,21905,24095,25300,26059,9.9944702,10.08975963,10.13855967,10.16811848,0.099977174,0.050010376,0.03,0,0,0,,,,
1285,73758,81134,85191,87747,11.20854474,11.30385739,11.35265107,11.38221295,0.100002712,0.050003698,0.030003169,0,0,0,,,,
1286,2648,2913,3058,3150,7.881559917,7.976938757,8.025516386,8.055157732,0.100075529,0.049776862,0.030085023,0,0,0,,,,
1287,58289,64118,67323,69343,10.97316868,11.06848041,11.11725721,11.14682048,0.100001716,0.049985963,0.030004605,0,0,0,,,,
1288,18995,20894,21939,22598,9.851931066,9.947217315,9.996021154,10.02561669,0.099973677,0.050014358,0.030037832,0,0,0,,,,
1289,59022,64924,87647,90276,10.98566553,11.08097263,11.38107266,11.41062692,0.099996611,0.349993839,0.029995322,1,1,0,,,,
1290,29589,32548,34175,35201,10.29515795,10.3904712,10.43924966,10.46882977,0.10000338,0.04998771,0.030021946,0,0,0,,,,
1291,87184,95902,129468,133352,11.37577611,11.47108212,11.77118903,11.80074753,0.099995412,0.350003128,0.029999691,1,1,0,,,,
1292,48052,52858,55501,57166,10.78003904,10.87536435,10.92415632,10.9537146,0.100016649,0.050001892,0.029999459,0,0,0,,,,
1293,6066,6673,7006,7217,8.710454688,8.805824813,8.854522204,8.884194633,0.100065941,0.049902593,0.030117043,0,0,0,,,,
1294,56182,61800,64890,86304,10.9363517,11.03165864,11.08044881,11.36563123,0.09999644,0.05,0.330004623,1,0,1,,,,
1295,91989,101188,136604,140702,11.42942428,11.52473545,11.82484151,11.85439946,0.100001087,0.350001977,0.029999122,1,1,0,,,,
1296,8460,9306,9772,10065,9.043104453,9.138414632,9.187276432,9.216819338,0.1,0.05007522,0.029983627,0,0,0,,,,
1297,68217,75038,78790,81154,11.13044908,11.22574993,11.27454136,11.30410386,0.099989739,0.050001333,0.030003808,0,0,0,,,,
1298,98722,108594,146602,151000,11.5000631,11.59537144,11.89547671,11.92503512,0.099997974,0.350000921,0.029999591,1,1,0,,,,
1299,62558,68814,72255,74423,11.04384941,11.13916249,11.18795681,11.21752031,0.100003197,0.05000436,0.030004844,0,0,0,,,,
1300,11568,12725,13361,13762,9.355997944,9.451323841,9.500095295,9.52966645,0.100017289,0.049980354,0.030012724,0,0,0,,,,
1301,69223,76146,79953,82351,11.14508846,11.24040783,11.28919424,11.31874588,0.100010112,0.04999606,0.029992621,0,0,0,,,,
1302,88131,96944,130874,134800,11.38657962,11.48188877,11.78199031,11.81154748,0.099998865,0.349995874,0.029998319,1,1,0,,,,
1303,56437,62081,65185,67140,10.94088025,11.03619526,11.08498466,11.11453527,0.100005316,0.049999195,0.029991562,0,0,0,,,,
1304,65158,71674,96760,99663,11.08457037,11.17988334,11.47998896,11.50954977,0.100003069,0.350001395,0.030002067,1,1,0,,,,
1305,23758,26134,27440,28263,10.07567459,10.17099243,10.21975708,10.24930881,0.100008418,0.049973215,0.029992711,0,0,0,,,,
1306,60234,66257,89447,92130,11.00599226,11.1012964,11.40140155,11.4309559,0.099993359,0.350000755,0.029995416,1,1,0,,,,
1307,47221,51943,54540,72538,10.76259399,10.85790224,10.90668966,11.19186584,0.099997882,0.049997112,0.329996333,1,0,1,,,,
1308,942,1037,1089,1122,6.848005275,6.944087208,6.993015123,7.022868086,0.100849257,0.050144648,0.03030303,0,0,0,,,,
1309,17814,19595,20575,21193,9.787739944,9.883029711,9.931832026,9.961426217,0.099977546,0.050012758,0.030036452,0,0,0,,,,
1310,76055,83661,112942,116330,11.23921204,11.3345282,11.63462969,11.66418626,0.100006574,0.349995816,0.029997698,1,1,0,,,,
1311,29322,32254,33867,45043,10.28609337,10.38139735,10.43019637,10.71537287,0.099993179,0.050009301,0.329996752,1,0,1,,,,
1312,52086,57294,60159,61964,10.86065148,10.95595119,11.00474634,11.03430885,0.099988481,0.050005236,0.030003823,0,0,0,,,,
1313,72859,80145,84152,111922,11.19628135,11.29159277,11.34037997,11.62555748,0.100001373,0.049996881,0.329998099,1,0,1,,,,
1314,44786,49265,51728,53280,10.70965087,10.80496917,10.8537545,10.88331631,0.100008931,0.049994925,0.030003093,0,0,0,,,,
1315,52605,57866,60759,62582,10.87056645,10.96588527,11.0146705,11.04423298,0.100009505,0.049994816,0.030003785,0,0,0,,,,
1316,71967,79164,83122,110552,11.18396296,11.27927693,11.32806469,11.61324128,0.100004169,0.049997474,0.329996872,1,0,1,,,,
1317,43034,47337,49704,51195,10.66974578,10.76504751,10.81384069,10.84339715,0.099990705,0.050003169,0.029997586,0,0,0,,,,
1318,55982,61581,64660,66600,10.93278549,11.02810866,11.07689805,11.10645986,0.10001429,0.049999188,0.030003093,0,0,0,,,,
1319,1987,2186,2295,2364,7.594381243,7.689828669,7.738488122,7.768110379,0.100150981,0.049862763,0.030065359,0,0,0,,,,
1320,20534,22587,23717,24428,9.929837328,10.0251298,10.07394737,10.10348529,0.09998052,0.050028778,0.029978496,0,0,0,,,,
1321,12359,13595,14275,18986,9.422139822,9.517457357,9.566265035,9.851457144,0.100008091,0.050018389,0.330017513,1,0,1,,,,
1322,44983,49482,51956,53514,10.71403992,10.80936425,10.85815249,10.88769858,0.100015561,0.049997979,0.029986912,0,0,0,,,,
1323,59729,65702,68987,91753,10.99757294,11.09288465,11.14167336,11.42685546,0.100001674,0.049998478,0.330004204,1,0,1,,,,
1324,41335,45469,47742,63497,10.62946488,10.72478605,10.77356679,11.05874794,0.100012096,0.049990103,0.330002932,1,0,1,,,,
1325,27895,30685,32219,42851,10.23620274,10.33152921,10.38031162,10.66548426,0.100017924,0.049991853,0.32999162,1,0,1,,,,
1326,73898,81288,109739,113031,11.21044104,11.30575368,11.6058601,11.6354174,0.100002706,0.35000246,0.029998451,1,1,0,,,,
1327,31362,34498,36222,37309,10.35335225,10.44865663,10.49742195,10.52698986,0.099993623,0.049973912,0.030009387,0,0,0,,,,
1328,73630,80993,85042,87594,11.20680783,11.30211801,11.35090053,11.38046778,0.1,0.049991975,0.030008702,0,0,0,,,,
1329,23230,25554,26831,27636,10.05319983,10.14854914,10.19731321,10.22687455,0.100043048,0.049972607,0.030002609,0,0,0,,,,
1330,43360,47696,50081,51583,10.67729264,10.77260282,10.82139697,10.85094744,0.1,0.050004193,0.029991414,0,0,0,,,,
1331,46440,51084,53638,55247,10.74591644,10.84122662,10.89001305,10.91956932,0.1,0.049996085,0.02999739,0,0,0,,,,
1332,29504,32454,34077,35099,10.29228113,10.38757898,10.43637795,10.46592792,0.099986443,0.050009244,0.029990903,0,0,0,,,,
1333,79026,86929,91275,94014,11.27753219,11.37284697,11.42163221,11.45119899,0.100005062,0.049994823,0.030008217,0,0,0,,,,
1334,52720,57992,60892,62718,10.87275017,10.96806035,11.01685708,11.04640377,0.1,0.050006898,0.029987519,0,0,0,,,,
1335,59641,65605,88567,91224,10.99609854,11.09140719,11.39151461,11.4210733,0.099998323,0.350003811,0.029999887,1,1,0,,,,
1336,56647,62312,65428,67391,10.94459431,11.0399093,11.08870558,11.11826676,0.100005296,0.050006419,0.030002445,0,0,0,,,,
1337,6222,6845,7187,7403,8.735846677,8.831273738,8.880029117,8.909640602,0.100128576,0.049963477,0.030054265,0,0,0,,,,
1338,67056,73762,77450,103009,11.11328337,11.20859897,11.25738785,11.54257164,0.100005965,0.049998644,0.330006456,1,0,1,,,,
1339,69496,76446,80268,82676,11.14902448,11.24433989,11.29312631,11.32268463,0.100005756,0.049996076,0.029999502,0,0,0,,,,
1340,60088,66097,89231,91908,11.00356543,11.09887864,11.39898379,11.42854336,0.100003328,0.350000756,0.030000784,1,1,0,,,,
1341,61705,67875,71269,73407,11.03012024,11.12542306,11.17421673,11.20377458,0.099991897,0.050003683,0.029999018,0,0,0,,,,
1342,4320,4752,6415,6607,8.371010681,8.466320861,8.766394277,8.795884972,0.1,0.349957912,0.029929852,1,1,0,,,,
1343,50871,55958,58756,60518,10.8370483,10.93235669,10.98114855,11.01069612,0.099998034,0.050001787,0.029988427,0,0,0,,,,
1344,73600,80960,85008,87558,11.2064003,11.30171048,11.35050065,11.38005671,0.1,0.05,0.029997177,0,0,0,,,,
1345,929,1022,1073,1105,6.834108739,6.929516771,6.978213743,7.007600614,0.100107643,0.049902153,0.029822926,0,0,0,,,,
1346,22946,25241,26503,27298,10.04089891,10.13622494,10.18501321,10.21456872,0.100017432,0.049998019,0.029996604,0,0,0,,,,
1347,46445,51090,53644,55254,10.7460241,10.84134406,10.89012491,10.91969601,0.100010765,0.049990213,0.030012676,0,0,0,,,,
1348,4635,5098,5354,5514,8.441391478,8.536603585,8.585599224,8.615045592,0.099892125,0.050215771,0.029884199,0,0,0,,,,
1349,33587,36946,49877,51373,10.42189437,10.51721267,10.81731525,10.84686802,0.100008932,0.349997293,0.029993785,1,1,0,,,,
1350,13729,15102,20388,21000,9.527265663,9.622582464,9.922701771,9.952277717,0.100007284,0.350019865,0.030017657,1,1,0,,,,
1351,66813,73494,77169,102635,11.10965295,11.20495905,11.2537531,11.53893428,0.09999551,0.050004082,0.33000298,1,0,1,,,,
1352,5508,6059,8180,8425,8.61395686,8.709300049,9.00944743,9.038958755,0.100036311,0.350057765,0.0299511,1,1,0,,,,
1353,80531,88584,119588,123176,11.29639748,11.39170653,11.69180778,11.72136951,0.099998758,0.349995485,0.03000301,1,1,0,,,,
1354,75213,82734,86871,89478,11.22807937,11.32338592,11.37217954,11.40174806,0.099996011,0.050003626,0.030010015,0,0,0,,,,
1355,41807,45988,48287,49736,10.64081907,10.73613577,10.78491765,10.8144843,0.100007176,0.049991302,0.030008077,0,0,0,,,,
1356,29078,31986,33585,34592,10.27773715,10.37305359,10.42183482,10.45137772,0.100006878,0.049990621,0.029983624,0,0,0,,,,
1357,49331,54264,56978,58687,10.80630797,10.9016163,10.95042051,10.97997352,0.099997973,0.050014743,0.029994033,0,0,0,,,,
1358,73602,80962,85010,87561,11.20642748,11.30173519,11.35052418,11.38009097,0.099997283,0.049998765,0.030008234,0,0,0,,,,
1359,86046,94651,99384,132181,11.36263732,11.45795172,11.50674641,11.79192747,0.100004649,0.050004754,0.330002817,1,0,1,,,,
1360,61882,68070,71473,73617,11.03298462,11.12829187,11.17707503,11.20663126,0.099996768,0.049992655,0.029997342,0,0,0,,,,
1361,58716,64588,87194,89810,10.98046754,11.07578391,11.3758908,11.40545161,0.100006812,0.350003097,0.030002064,1,1,0,,,,
1362,7864,8650,9083,9356,8.970050662,9.0653146,9.114159814,9.143773128,0.099949135,0.050057803,0.030056149,0,0,0,,,,
1363,24401,26841,28183,29029,10.10237939,10.19768585,10.24647424,10.27605061,0.099995902,0.049998137,0.030018096,0,0,0,,,,
1364,22930,25223,26484,27278,10.04020138,10.13551156,10.18429606,10.2138358,0.1,0.049994053,0.029980366,0,0,0,,,,
1365,44003,48403,50823,52348,10.69201309,10.78731707,10.83610429,10.86566901,0.099993182,0.049996901,0.0300061,0,0,0,,,,
1366,62913,69204,93425,96228,11.0495081,11.14481394,11.44491425,11.47447565,0.099995232,0.34999422,0.030002676,1,1,0,,,,
1367,52899,58189,61098,62931,10.87613971,10.97145161,11.02023441,11.04979417,0.10000189,0.049992267,0.030000982,0,0,0,,,,
1368,10918,12010,12610,12989,9.298168082,9.393494915,9.442245429,9.471858124,0.100018318,0.049958368,0.030055511,0,0,0,,,,
1369,60695,66765,90133,92837,11.0136166,11.10893427,11.40904164,11.43860055,0.100008238,0.350003744,0.030000111,1,1,0,,,,
1370,22669,24936,33664,34674,10.02875363,10.12406782,10.4241843,10.45374541,0.100004411,0.350016041,0.030002376,1,1,0,,,,
1371,27222,29944,31441,41817,10.21178075,10.30708425,10.35586805,10.64105823,0.099992653,0.049993321,0.330014949,1,0,1,,,,
1372,30441,33485,35159,36214,10.32354566,10.41885286,10.46763591,10.49720106,0.099996715,0.049992534,0.030006542,0,0,0,,,,
1373,68868,75755,79543,81930,11.13994691,11.23525973,11.28405303,11.3136205,0.100002904,0.0500033,0.030008926,0,0,0,,,,
1374,21168,23285,24449,25182,9.960245886,10.05556466,10.10434459,10.13388473,0.100009448,0.049989263,0.029980776,0,0,0,,,,
1375,84003,92403,97023,129041,11.33860779,11.43391472,11.48270334,11.76788546,0.099996429,0.049998377,0.330004226,1,0,1,,,,
1376,32062,35268,37031,38142,10.37542681,10.47073132,10.51951068,10.54907132,0.099993762,0.049988658,0.03000189,0,0,0,,,,
1377,35955,39551,53394,54996,10.49002344,10.58534626,10.88545366,10.91501573,0.100013906,0.350003793,0.030003371,1,1,0,,,,
1378,12362,13598,18357,18908,9.42238253,9.517678002,9.817766252,9.847340392,0.099983821,0.349977938,0.030015798,1,1,0,,,,
1379,49903,54894,57638,59367,10.8178364,10.91315933,10.96193735,10.9914938,0.100014027,0.049987248,0.029997571,0,0,0,,,,
1380,63095,69405,72875,75062,11.05239681,11.14771419,11.19650092,11.22606972,0.100007925,0.049996398,0.030010292,0,0,0,,,,
1381,63308,69639,73121,75314,11.05576698,11.15108003,11.19987088,11.22942132,0.100003159,0.050000718,0.029991384,0,0,0,,,,
1382,29802,32782,34421,35454,10.30233078,10.39763486,10.44642212,10.47599136,0.099993289,0.04999695,0.030010749,0,0,0,,,,
1383,48354,53189,55848,57523,10.78630423,10.88160689,10.93038899,10.95994015,0.099991728,0.04999154,0.029992121,0,0,0,,,,
1384,61774,67952,71350,73490,11.03123784,11.12655685,11.17535262,11.20490462,0.100009713,0.050005887,0.029992992,0,0,0,,,,
1385,90102,99112,133801,137815,11.40869764,11.5040058,11.8041089,11.83366749,0.09999778,0.349997982,0.029999776,1,1,0,,,,
1386,26070,28678,30111,31014,10.16854051,10.26388556,10.31264583,10.34219399,0.100038358,0.049968617,0.029989041,0,0,0,,,,
1387,38858,42744,44882,46228,10.56766925,10.66298411,10.7117921,10.74134095,0.100005147,0.050018716,0.029989751,0,0,0,,,,
1388,2223,2446,2568,2645,7.706612914,7.802209316,7.850882665,7.880426344,0.10031489,0.049877351,0.029984424,0,0,0,,,,
1389,60521,66573,69902,92970,11.01074569,11.10605437,11.15484954,11.44003214,0.099998348,0.050005257,0.330004864,1,0,1,,,,
1390,72341,79575,83554,86060,11.18914633,11.28445525,11.33324841,11.36280001,0.099998618,0.050003142,0.02999258,0,0,0,,,,
1391,19037,20941,28270,29118,9.854139733,9.949464239,10.24955645,10.27911182,0.100015759,0.349983286,0.029996463,1,1,0,,,,
1392,28185,31004,41855,43111,10.2465452,10.34187151,10.64196654,10.67153346,0.10001774,0.349987098,0.030008362,1,1,0,,,,
1393,79837,87821,118558,122115,11.28774234,11.38305593,11.68315757,11.7127185,0.100003758,0.349996015,0.030002193,1,1,0,,,,
1394,32974,36271,48966,50435,10.40347465,10.4987738,10.79888146,10.82844066,0.099987869,0.350004136,0.030000408,1,1,0,,,,
1395,56025,61627,64709,66650,10.9335533,11.02885537,11.07765557,11.10721033,0.099991075,0.050010547,0.029995827,0,0,0,,,,
1396,43020,47322,49689,51179,10.6694204,10.76473058,10.81353886,10.84308457,0.1,0.050019019,0.029986516,0,0,0,,,,
1397,25917,28509,38487,39642,10.1626544,10.25797511,10.5580758,10.58764444,0.100011575,0.349994739,0.030010133,1,1,0,,,,
1398,15930,17523,18399,18951,9.675959403,9.771269583,9.820051594,9.84961198,0.1,0.04999144,0.030001631,0,0,0,,,,
1399,37512,41263,55705,57376,10.53241616,10.62772149,10.92782519,10.95738138,0.099994668,0.349998788,0.029997307,1,1,0,,,,
1400,61357,67493,70867,72994,11.02446454,11.11977917,11.16856016,11.19813252,0.100004889,0.049990369,0.03001397,0,0,0,,,,
1401,68417,75259,79022,105099,11.13337661,11.22869078,11.27748157,11.56265804,0.100004385,0.050000664,0.32999671,1,0,1,,,,
1402,8838,9722,10208,13577,9.086815886,9.182146638,9.230927006,9.516132464,0.10002263,0.049989714,0.330035266,1,0,1,,,,
1403,74882,82370,86488,89082,11.22366882,11.31897657,11.36776095,11.39731257,0.099997329,0.04999393,0.0299926,0,0,0,,,,
1404,69102,76012,79813,82207,11.14333895,11.2386465,11.28744168,11.31699574,0.099997106,0.050005262,0.029995114,0,0,0,,,,
1405,13962,15358,16126,16610,9.544094633,9.63939179,9.688188155,9.717760203,0.099985675,0.050006511,0.030013643,0,0,0,,,,
1406,70763,77839,81731,84183,11.16709154,11.26239787,11.31118865,11.34074828,0.09999576,0.050000642,0.030000856,0,0,0,,,,
1407,44555,49010,51461,53005,10.70447966,10.79977964,10.84857952,10.87814153,0.099988778,0.050010202,0.030003303,0,0,0,,,,
1408,53917,59309,80067,82469,10.89520111,10.99051634,11.29061906,11.32017774,0.100005564,0.349997471,0.029999875,1,1,0,,,,
1409,68166,74983,78732,81094,11.12970119,11.2250167,11.27380496,11.30336425,0.100005868,0.049998,0.030000508,0,0,0,,,,
1410,75005,82506,86631,89230,11.22531006,11.3206263,11.369413,11.39897258,0.100006666,0.049996364,0.030000808,0,0,0,,,,
1411,45094,49604,52084,53646,10.71650448,10.81182675,10.86061308,10.89016219,0.100013306,0.049995968,0.029990016,0,0,0,,,,
1412,84747,93222,125850,129626,11.34742563,11.44273902,11.742846,11.77240866,0.10000354,0.350003218,0.030003973,1,1,0,,,,
1413,4646,5110,5366,5526,8.443761913,8.538954683,8.587838031,8.617219505,0.099870857,0.050097847,0.029817369,0,0,0,,,,
1414,66052,72658,76290,78579,11.09819759,11.19351878,11.24229715,11.27185977,0.100012112,0.049987613,0.030003932,0,0,0,,,,
1415,55006,60507,63533,65438,10.91519755,11.01051434,11.05931473,11.08885841,0.100007272,0.050010743,0.029984418,0,0,0,,,,
1416,20520,22572,23701,24412,9.929155299,10.02446548,10.07327252,10.10283009,0.1,0.050017721,0.029998734,0,0,0,,,,
1417,64526,70978,74527,76763,11.07482352,11.17012525,11.21891675,11.24847803,0.099990701,0.050001409,0.030002549,0,0,0,,,,
1418,30506,33557,35234,36291,10.32567866,10.42100076,10.4697668,10.49932506,0.100013112,0.04997467,0.029999432,0,0,0,,,,
1419,26248,28873,30317,31226,10.17534507,10.27066218,10.31946389,10.34900636,0.10000762,0.050012122,0.029983178,0,0,0,,,,
1420,75339,82873,111879,115235,11.22975321,11.32506459,11.62517321,11.6547288,0.100001327,0.35000543,0.029996693,1,1,0,,,,
1421,67310,74042,77744,80076,11.11706409,11.21238778,11.26117666,11.29073146,0.100014857,0.049998649,0.029995884,0,0,0,,,,
1422,57543,63298,66462,68456,10.96028777,11.05560901,11.10438563,11.13394648,0.100012165,0.049985782,0.030002106,0,0,0,,,,
1423,21345,23480,24654,32790,9.968572799,10.06390427,10.11269444,10.39787887,0.100023425,0.05,0.330007301,1,0,1,,,,
1424,57728,63501,66676,68676,10.9634976,11.05881093,11.10760035,11.13715507,0.100003465,0.049999213,0.029995801,0,0,0,,,,
1425,10893,11982,12582,12959,9.29587566,9.391160803,9.4400225,9.469545806,0.099972459,0.050075113,0.02996344,0,0,0,,,,
1426,20502,22552,30445,31358,9.928277721,10.02357903,10.32367706,10.3532247,0.099990245,0.349991132,0.029988504,1,1,0,,,,
1427,23238,25562,26841,27646,10.05354415,10.14886215,10.19768585,10.22723633,0.100008607,0.050035209,0.029991431,0,0,0,,,,
1428,71402,78542,106032,109213,11.17608116,11.27138879,11.57149621,11.60105538,0.099997199,0.35000382,0.030000377,1,1,0,,,,
1429,26677,29345,30812,40980,10.19155705,10.28687745,10.3356595,10.62083942,0.100011246,0.049991481,0.330001298,1,0,1,,,,
1430,52900,58190,78557,80914,10.87615862,10.9714688,11.27157975,11.30114214,0.1,0.350008593,0.030003692,1,1,0,,,,
1431,13160,14476,15200,15656,9.484937205,9.580247385,9.629050707,9.658609509,0.1,0.050013816,0.03,0,0,0,,,,
1432,60075,66082,69386,71468,11.00334906,11.09865167,11.1474404,11.17700508,0.099991677,0.049998487,0.030006053,0,0,0,,,,
1433,4195,4615,6230,6417,8.341648619,8.437067147,8.737131612,8.766705998,0.10011919,0.349945829,0.030016051,1,1,0,,,,
1434,5950,6545,6872,7078,8.691146499,8.786456678,8.835210464,8.864746661,0.1,0.049961803,0.029976717,0,0,0,,,,
1435,22083,24291,32793,33777,10.00256336,10.09786119,10.39797036,10.42753538,0.099986415,0.350006175,0.030006404,1,1,0,,,,
1436,39786,43765,59083,60855,10.59127037,10.68658969,10.98669851,11.01624926,0.100010054,0.350005712,0.029991707,1,1,0,,,,
1437,3011,3312,3478,3582,8.010027528,8.105307516,8.154212695,8.183676583,0.099966788,0.050120773,0.029902243,0,0,0,,,,
1438,21870,24057,25260,26018,9.992871114,10.08818129,10.1369774,10.16654389,0.1,0.050006235,0.030007918,0,0,0,,,,
1439,28045,30850,32393,43083,10.24156564,10.33689203,10.38569763,10.67088377,0.100017828,0.050016207,0.33000957,1,0,1,,,,
1440,23929,26322,35535,36601,10.08284639,10.17816037,10.47827341,10.50783084,0.100004179,0.350011397,0.029998593,1,1,0,,,,
1441,94875,104363,140890,145117,11.46031551,11.55563049,11.85573472,11.88529559,0.10000527,0.349999521,0.030002129,1,1,0,,,,
1442,9574,10531,14217,14644,9.16680637,9.262078567,9.562193711,9.591785974,0.09995822,0.350014244,0.030034466,1,1,0,,,,
1443,52890,58179,61088,81247,10.87596956,10.97127974,11.02007073,11.30524918,0.1,0.050000859,0.329999345,1,0,1,,,,
1444,27459,30205,31715,32666,10.22044926,10.31576275,10.36454503,10.39409006,0.100003642,0.049991723,0.029985811,0,0,0,,,,
1445,63678,70046,73549,75755,11.06159441,11.15690745,11.20570713,11.23525973,0.100003141,0.050009993,0.02999361,0,0,0,,,,
1446,47486,52234,54846,56492,10.76819021,10.8634889,10.91228454,10.94185431,0.099987365,0.050005743,0.030011304,0,0,0,,,,
1447,4026,4429,4650,4790,8.300528606,8.395929104,8.444622499,8.47428569,0.100099354,0.049898397,0.030107527,0,0,0,,,,
1448,89403,98343,132763,136746,11.40090952,11.49621665,11.79632086,11.82588047,0.099996644,0.349999492,0.030000829,1,1,0,,,,
