Year,log pop,1990 dummy,2000 dummy,2010 dummy,Road Investment Ever (Treatment group),Treat groupXPost treatment ,,,,
2000,10.75417253,0,1,0,1,1,,,,
2000,11.58546006,0,1,0,1,1,,,,
2000,10.99931263,0,1,0,1,1,,,,
2000,11.48252811,0,1,0,1,1,,,,
2000,11.77872996,0,1,0,1,1,,,,
2000,11.31232588,0,1,0,1,1,,,,
2000,9.430840432,0,1,0,1,1,,,,
2000,10.64196654,0,1,0,1,1,,,,
2000,10.25836087,0,1,0,1,1,,,,
2000,11.02457862,0,1,0,1,1,,,,
2000,10.54067266,0,1,0,1,1,,,,
2000,11.2505992,0,1,0,1,1,,,,
2000,11.10155294,0,1,0,1,1,,,,
2000,10.1779704,0,1,0,1,1,,,,
2000,10.44129585,0,1,0,1,1,,,,
2000,11.26587337,0,1,0,1,1,,,,
2000,11.17080129,0,1,0,1,1,,,,
2000,11.30044981,0,1,0,1,1,,,,
2000,9.743084031,0,1,0,1,1,,,,
2000,11.6217709,0,1,0,1,1,,,,
2000,10.80891954,0,1,0,1,1,,,,
2000,9.971333099,0,1,0,1,1,,,,
2000,10.08705833,0,1,0,1,1,,,,
2000,10.56547941,0,1,0,1,1,,,,
2000,9.131838144,0,1,0,1,1,,,,
2000,11.39151461,0,1,0,1,1,,,,
2000,11.90655413,0,1,0,1,1,,,,
2000,11.29608699,0,1,0,1,1,,,,
2000,11.32665613,0,1,0,1,1,,,,
2000,7.99530662,0,1,0,1,1,,,,
2000,11.43942961,0,1,0,1,1,,,,
2000,11.79965959,0,1,0,1,1,,,,
2000,9.997205556,0,1,0,1,1,,,,
2000,11.58105129,0,1,0,1,1,,,,
2000,11.24654816,0,1,0,1,1,,,,
2000,11.46832551,0,1,0,1,1,,,,
2000,10.95285707,0,1,0,1,1,,,,
2000,10.96560873,0,1,0,1,1,,,,
2000,11.81705159,0,1,0,1,1,,,,
2000,9.595874845,0,1,0,1,1,,,,
2000,8.908424139,0,1,0,1,1,,,,
2000,10.22451977,0,1,0,1,1,,,,
2000,11.88637689,0,1,0,1,1,,,,
2000,8.614682813,0,1,0,1,1,,,,
2000,11.26188386,0,1,0,1,1,,,,
2000,9.979522239,0,1,0,1,1,,,,
2000,9.859117605,0,1,0,1,1,,,,
2000,9.295508384,0,1,0,1,1,,,,
2000,11.19380776,0,1,0,1,1,,,,
2000,10.20946376,0,1,0,1,1,,,,
2000,10.64613893,0,1,0,1,1,,,,
2000,11.56453071,0,1,0,1,1,,,,
2000,11.63489528,0,1,0,1,1,,,,
2000,11.40194921,0,1,0,1,1,,,,
2000,10.68798253,0,1,0,1,1,,,,
2000,10.87303465,0,1,0,1,1,,,,
2000,11.16600281,0,1,0,1,1,,,,
2000,8.813735892,0,1,0,1,1,,,,
2000,11.39309408,0,1,0,1,1,,,,
2000,11.85772012,0,1,0,1,1,,,,
2000,10.51262793,0,1,0,1,1,,,,
2000,10.25104102,0,1,0,1,1,,,,
2000,11.76341956,0,1,0,1,1,,,,
2000,11.4989888,0,1,0,1,1,,,,
2000,11.75833918,0,1,0,1,1,,,,
2000,10.4241843,0,1,0,1,1,,,,
2000,10.90819201,0,1,0,1,1,,,,
2000,11.34237436,0,1,0,1,1,,,,
2000,11.8781448,0,1,0,1,1,,,,
2000,11.60354283,0,1,0,1,1,,,,
2000,10.72280472,0,1,0,1,1,,,,
2000,9.590487672,0,1,0,1,1,,,,
2000,10.67516861,0,1,0,1,1,,,,
2000,11.85554307,0,1,0,1,1,,,,
2000,11.13799926,0,1,0,1,1,,,,
2000,10.91527027,0,1,0,1,1,,,,
2000,11.41084844,0,1,0,1,1,,,,
2000,9.784872921,0,1,0,1,1,,,,
2000,11.77134349,0,1,0,1,1,,,,
2000,11.64870558,0,1,0,1,1,,,,
2000,11.26762577,0,1,0,1,1,,,,
2000,11.6058601,0,1,0,1,1,,,,
2000,10.81731525,0,1,0,1,1,,,,
2000,10.46934099,0,1,0,1,1,,,,
2000,11.06620077,0,1,0,1,1,,,,
2000,11.8081664,0,1,0,1,1,,,,
2000,11.35993744,0,1,0,1,1,,,,
2000,11.46871231,0,1,0,1,1,,,,
2000,10.98925098,0,1,0,1,1,,,,
2000,10.99433645,0,1,0,1,1,,,,
2000,11.53960634,0,1,0,1,1,,,,
2000,9.435322233,0,1,0,1,1,,,,
2000,11.21664655,0,1,0,1,1,,,,
2000,11.19783108,0,1,0,1,1,,,,
2000,9.62430261,0,1,0,1,1,,,,
2000,10.15288347,0,1,0,1,1,,,,
2000,10.60848919,0,1,0,1,1,,,,
2000,11.25983804,0,1,0,1,1,,,,
2000,11.55779366,0,1,0,1,1,,,,
2000,10.70013853,0,1,0,1,1,,,,
2000,11.82571957,0,1,0,1,1,,,,
2000,11.27518845,0,1,0,1,1,,,,
2000,11.55274215,0,1,0,1,1,,,,
2000,11.06905731,0,1,0,1,1,,,,
2000,11.47891356,0,1,0,1,1,,,,
2000,10.57979372,0,1,0,1,1,,,,
2000,10.79550608,0,1,0,1,1,,,,
2000,11.04055103,0,1,0,1,1,,,,
2000,11.3754549,0,1,0,1,1,,,,
2000,10.8749102,0,1,0,1,1,,,,
2000,11.29809725,0,1,0,1,1,,,,
2000,8.339978572,0,1,0,1,1,,,,
2000,11.64757873,0,1,0,1,1,,,,
2000,10.02663396,0,1,0,1,1,,,,
2000,11.5619537,0,1,0,1,1,,,,
2000,11.1917004,0,1,0,1,1,,,,
2000,11.06745053,0,1,0,1,1,,,,
2000,11.55021162,0,1,0,1,1,,,,
2000,11.06977407,0,1,0,1,1,,,,
2000,11.29325089,0,1,0,1,1,,,,
2000,11.13845017,0,1,0,1,1,,,,
2000,11.29449579,0,1,0,1,1,,,,
2000,11.60403593,0,1,0,1,1,,,,
2000,10.112735,0,1,0,1,1,,,,
2000,11.63462969,0,1,0,1,1,,,,
2000,10.97316868,0,1,0,1,1,,,,
2000,11.21497755,0,1,0,1,1,,,,
2000,11.63305242,0,1,0,1,1,,,,
2000,11.52845427,0,1,0,1,1,,,,
2000,11.29134319,0,1,0,1,1,,,,
2000,10.44618968,0,1,0,1,1,,,,
2000,11.02669489,0,1,0,1,1,,,,
2000,11.60474775,0,1,0,1,1,,,,
2000,10.33032269,0,1,0,1,1,,,,
2000,10.94422352,0,1,0,1,1,,,,
2000,11.13349353,0,1,0,1,1,,,,
2000,11.29680718,0,1,0,1,1,,,,
2000,11.77203058,0,1,0,1,1,,,,
2000,11.49687738,0,1,0,1,1,,,,
2000,11.59258656,0,1,0,1,1,,,,
2000,10.85797925,0,1,0,1,1,,,,
2000,11.2742621,0,1,0,1,1,,,,
2000,10.26733174,0,1,0,1,1,,,,
2000,10.6604777,0,1,0,1,1,,,,
2000,11.46965255,0,1,0,1,1,,,,
2000,11.71593161,0,1,0,1,1,,,,
2000,11.90341229,0,1,0,1,1,,,,
2000,11.03794949,0,1,0,1,1,,,,
2000,11.40695365,0,1,0,1,1,,,,
2000,11.33911955,0,1,0,1,1,,,,
2000,10.13942886,0,1,0,1,1,,,,
2000,11.89547671,0,1,0,1,1,,,,
2000,10.82915419,0,1,0,1,1,,,,
2000,10.74950602,0,1,0,1,1,,,,
2000,11.83691295,0,1,0,1,1,,,,
2000,10.2177507,0,1,0,1,1,,,,
2000,10.64487713,0,1,0,1,1,,,,
2000,11.44996437,0,1,0,1,1,,,,
2000,11.05769221,0,1,0,1,1,,,,
2000,10.61944753,0,1,0,1,1,,,,
2000,11.00173311,0,1,0,1,1,,,,
2000,11.59472663,0,1,0,1,1,,,,
2000,11.89230666,0,1,0,1,1,,,,
2000,11.58952533,0,1,0,1,1,,,,
2000,10.94785483,0,1,0,1,1,,,,
2000,11.45721189,0,1,0,1,1,,,,
2000,10.59783401,0,1,0,1,1,,,,
2000,11.46140056,0,1,0,1,1,,,,
2000,10.04546443,0,1,0,1,1,,,,
2000,10.48821398,0,1,0,1,1,,,,
2000,10.2298373,0,1,0,1,1,,,,
2000,11.49932337,0,1,0,1,1,,,,
2000,11.26068775,0,1,0,1,1,,,,
2000,11.78363176,0,1,0,1,1,,,,
2000,11.8041089,0,1,0,1,1,,,,
2000,11.8365006,0,1,0,1,1,,,,
2000,9.438511265,0,1,0,1,1,,,,
2000,11.77220035,0,1,0,1,1,,,,
2000,11.70037552,0,1,0,1,1,,,,
2000,11.44369328,0,1,0,1,1,,,,
2000,10.88926703,0,1,0,1,1,,,,
2000,11.55374106,0,1,0,1,1,,,,
2000,10.76827444,0,1,0,1,1,,,,
2000,10.7673475,0,1,0,1,1,,,,
2000,11.2982336,0,1,0,1,1,,,,
2000,9.641278276,0,1,0,1,1,,,,
2000,11.08281924,0,1,0,1,1,,,,
2000,9.077837022,0,1,0,1,1,,,,
2000,7.595889918,0,1,0,1,1,,,,
2000,11.41684399,0,1,0,1,1,,,,
2000,11.79953947,0,1,0,1,1,,,,
2000,11.83723836,0,1,0,1,1,,,,
2000,10.6122866,0,1,0,1,1,,,,
2000,11.90812473,0,1,0,1,1,,,,
2000,11.25880711,0,1,0,1,1,,,,
2000,11.15906085,0,1,0,1,1,,,,
2000,10.26733174,0,1,0,1,1,,,,
2000,11.39456977,0,1,0,1,1,,,,
2000,9.409191231,0,1,0,1,1,,,,
2000,9.670609272,0,1,0,1,1,,,,
2000,11.39499742,0,1,0,1,1,,,,
2000,11.73164324,0,1,0,1,1,,,,
2000,11.62517321,0,1,0,1,1,,,,
2000,9.892982568,0,1,0,1,1,,,,
2000,11.282644,0,1,0,1,1,,,,
2000,11.87340018,0,1,0,1,1,,,,
2000,11.44584505,0,1,0,1,1,,,,
2000,11.67370839,0,1,0,1,1,,,,
2000,11.35286234,0,1,0,1,1,,,,
2000,11.27227964,0,1,0,1,1,,,,
2000,11.20271144,0,1,0,1,1,,,,
2000,11.33917904,0,1,0,1,1,,,,
2000,10.955829,0,1,0,1,1,,,,
2000,11.42810804,0,1,0,1,1,,,,
2000,11.87656808,0,1,0,1,1,,,,
2000,10.44560833,0,1,0,1,1,,,,
2000,9.46397433,0,1,0,1,1,,,,
2000,10.68212412,0,1,0,1,1,,,,
2000,10.88545366,0,1,0,1,1,,,,
2000,10.91557925,0,1,0,1,1,,,,
2000,9.00944743,0,1,0,1,1,,,,
2000,9.330697869,0,1,0,1,1,,,,
2000,10.72198903,0,1,0,1,1,,,,
2000,11.81964517,0,1,0,1,1,,,,
2000,11.27734236,0,1,0,1,1,,,,
2000,9.66472262,0,1,0,1,1,,,,
2000,11.6092079,0,1,0,1,1,,,,
2000,11.1381011,0,1,0,1,1,,,,
2000,11.20983191,0,1,0,1,1,,,,
2000,9.163143937,0,1,0,1,1,,,,
2000,11.4405483,0,1,0,1,1,,,,
2000,9.873286044,0,1,0,1,1,,,,
2000,11.21517959,0,1,0,1,1,,,,
2000,11.62591481,0,1,0,1,1,,,,
2000,11.79442094,0,1,0,1,1,,,,
2000,8.444837529,0,1,0,1,1,,,,
2000,11.34062948,0,1,0,1,1,,,,
2000,9.990719738,0,1,0,1,1,,,,
2000,11.57149621,0,1,0,1,1,,,,
2000,11.76137022,0,1,0,1,1,,,,
2000,11.77552816,0,1,0,1,1,,,,
2000,9.417354541,0,1,0,1,1,,,,
2000,11.27234324,0,1,0,1,0,,,,
2000,11.46475361,0,1,0,1,0,,,,
2000,11.39479487,0,1,0,1,0,,,,
2000,10.75909366,0,1,0,1,0,,,,
2000,11.11707895,0,1,0,1,0,,,,
2000,10.86889221,0,1,0,1,0,,,,
2000,11.39730135,0,1,0,1,0,,,,
2000,10.72130511,0,1,0,1,0,,,,
2000,11.60942585,0,1,0,1,0,,,,
2000,11.61315986,0,1,0,1,0,,,,
2000,10.69294441,0,1,0,1,0,,,,
2000,11.32741483,0,1,0,1,0,,,,
2000,7.820439515,0,1,0,1,0,,,,
2000,9.788637711,0,1,0,1,0,,,,
2000,10.14733529,0,1,0,1,0,,,,
2000,9.418735701,0,1,0,1,0,,,,
2000,10.56872382,0,1,0,1,0,,,,
2000,10.43019637,0,1,0,1,0,,,,
2000,7.320526962,0,1,0,1,0,,,,
2000,8.992433087,0,1,0,1,0,,,,
2000,9.913784358,0,1,0,1,0,,,,
2000,10.60871151,0,1,0,1,0,,,,
2000,11.33391841,0,1,0,1,0,,,,
2000,10.80008565,0,1,0,1,0,,,,
2000,9.399058096,0,1,0,1,0,,,,
2000,11.4647746,0,1,0,1,0,,,,
2000,11.33904815,0,1,0,1,0,,,,
2000,10.49088525,0,1,0,1,0,,,,
2000,9.164715194,0,1,0,1,0,,,,
2000,11.54207642,0,1,0,1,0,,,,
2000,8.701180028,0,1,0,1,0,,,,
2000,10.58075938,0,1,0,1,0,,,,
2000,11.22000302,0,1,0,1,0,,,,
2000,11.55839584,0,1,0,1,0,,,,
2000,10.23559313,0,1,0,1,0,,,,
2000,9.987231096,0,1,0,1,0,,,,
2000,11.64826023,0,1,0,1,0,,,,
2000,8.455743229,0,1,0,1,0,,,,
2000,11.01356717,0,1,0,1,0,,,,
2000,9.873337576,0,1,0,1,0,,,,
2000,10.33169215,0,1,0,1,0,,,,
2000,10.74511939,0,1,0,1,0,,,,
2000,11.55901675,0,1,0,1,0,,,,
2000,9.349493433,0,1,0,1,0,,,,
2000,10.85495236,0,1,0,1,0,,,,
2000,11.3437965,0,1,0,1,0,,,,
2000,11.39345476,0,1,0,1,0,,,,
2000,9.242323418,0,1,0,1,0,,,,
2000,9.042276687,0,1,0,1,0,,,,
2000,11.17182855,0,1,0,1,0,,,,
2000,9.781771794,0,1,0,1,0,,,,
2000,10.46213144,0,1,0,1,0,,,,
2000,10.43620186,0,1,0,1,0,,,,
2000,9.845699529,0,1,0,1,0,,,,
2000,8.780633799,0,1,0,1,0,,,,
2000,11.2887689,0,1,0,1,0,,,,
2000,11.50082252,0,1,0,1,0,,,,
2000,11.62806501,0,1,0,1,0,,,,
2000,10.95075391,0,1,0,1,0,,,,
2000,10.3356595,0,1,0,1,0,,,,
2000,8.033982735,0,1,0,1,0,,,,
2000,11.60511259,0,1,0,1,0,,,,
2000,11.24941554,0,1,0,1,0,,,,
2000,9.230927006,0,1,0,1,0,,,,
2000,11.16380761,0,1,0,1,0,,,,
2000,10.65629418,0,1,0,1,0,,,,
2000,10.74984926,0,1,0,1,0,,,,
2000,11.15484954,0,1,0,1,0,,,,
2000,11.59415516,0,1,0,1,0,,,,
2000,11.0987122,0,1,0,1,0,,,,
2000,10.97143443,0,1,0,1,0,,,,
2000,11.41121384,0,1,0,1,0,,,,
2000,11.09886351,0,1,0,1,0,,,,
2000,10.90668966,0,1,0,1,0,,,,
2000,11.34003529,0,1,0,1,0,,,,
2000,10.95539251,0,1,0,1,0,,,,
2000,11.26382287,0,1,0,1,0,,,,
2000,11.37515654,0,1,0,1,0,,,,
2000,11.11280604,0,1,0,1,0,,,,
2000,10.58126726,0,1,0,1,0,,,,
2000,11.02479045,0,1,0,1,0,,,,
2000,11.36286972,0,1,0,1,0,,,,
2000,11.06069888,0,1,0,1,0,,,,
2000,11.34037997,0,1,0,1,0,,,,
2000,11.63578891,0,1,0,1,0,,,,
2000,11.35698485,0,1,0,1,0,,,,
2000,11.27328407,0,1,0,1,0,,,,
2000,11.55955138,0,1,0,1,0,,,,
2000,10.92220851,0,1,0,1,0,,,,
2000,9.630234217,0,1,0,1,0,,,,
2000,11.28305937,0,1,0,1,0,,,,
2000,11.38576232,0,1,0,1,0,,,,
2000,11.1759551,0,1,0,1,0,,,,
2000,11.34134205,0,1,0,1,0,,,,
2000,11.43795404,0,1,0,1,0,,,,
2000,11.14485729,0,1,0,1,0,,,,
2000,11.07151707,0,1,0,1,0,,,,
2000,11.23908055,0,1,0,1,0,,,,
2000,11.58588778,0,1,0,1,0,,,,
2000,9.412709624,0,1,0,1,0,,,,
2000,10.23286324,0,1,0,1,0,,,,
2000,9.566265035,0,1,0,1,0,,,,
2000,11.59416438,0,1,0,1,0,,,,
2000,11.07936948,0,1,0,1,0,,,,
2000,9.696155833,0,1,0,1,0,,,,
2000,11.07893742,0,1,0,1,0,,,,
2000,10.47223297,0,1,0,1,0,,,,
2000,10.77628606,0,1,0,1,0,,,,
2000,9.854034669,0,1,0,1,0,,,,
2000,10.77356679,0,1,0,1,0,,,,
2000,11.24307021,0,1,0,1,0,,,,
2000,9.394659931,0,1,0,1,0,,,,
2000,9.163982248,0,1,0,1,0,,,,
2000,11.53325736,0,1,0,1,0,,,,
2000,11.53659316,0,1,0,1,0,,,,
2000,10.92942162,0,1,0,1,0,,,,
2000,11.6248335,0,1,0,1,0,,,,
2000,10.63260498,0,1,0,1,0,,,,
2000,11.0355185,0,1,0,1,0,,,,
2000,9.225819943,0,1,0,1,0,,,,
2000,10.74967766,0,1,0,1,0,,,,
2000,9.030136571,0,1,0,1,0,,,,
2000,11.23964584,0,1,0,1,0,,,,
2000,11.33883395,0,1,0,1,0,,,,
2000,10.40798318,0,1,0,1,0,,,,
2000,11.51293546,0,1,0,1,0,,,,
2000,11.41706413,0,1,0,1,0,,,,
2000,10.75666808,0,1,0,1,0,,,,
2000,11.38701071,0,1,0,1,0,,,,
2000,9.068085324,0,1,0,1,0,,,,
2000,11.20449632,0,1,0,1,0,,,,
2000,11.3088735,0,1,0,1,0,,,,
2000,11.3449919,0,1,0,1,0,,,,
2000,10.52258445,0,1,0,1,0,,,,
2000,9.976505645,0,1,0,1,0,,,,
2000,10.63337641,0,1,0,1,0,,,,
2000,9.433723894,0,1,0,1,0,,,,
2000,10.38569763,0,1,0,1,0,,,,
2000,10.17427776,0,1,0,1,0,,,,
2000,11.33415759,0,1,0,1,0,,,,
2000,10.44839571,0,1,0,1,0,,,,
2000,11.35020652,0,1,0,1,0,,,,
2000,10.92229877,0,1,0,1,0,,,,
2000,10.20798987,0,1,0,1,0,,,,
2000,10.4474094,0,1,0,1,0,,,,
2000,9.060447282,0,1,0,1,0,,,,
2000,10.85782523,0,1,0,1,0,,,,
2000,11.04869713,0,1,0,1,0,,,,
2000,11.05814931,0,1,0,1,0,,,,
2000,11.35087701,0,1,0,1,0,,,,
2000,9.816294341,0,1,0,1,0,,,,
2000,10.82844066,0,1,0,1,0,,,,
2000,10.71741328,0,1,0,1,0,,,,
2000,10.11269444,0,1,0,1,0,,,,
2000,9.15546171,0,1,0,1,0,,,,
2000,11.50738012,0,1,0,1,0,,,,
2000,7.628517627,0,1,0,1,0,,,,
2000,10.8828282,0,1,0,1,0,,,,
2000,10.24263478,0,1,0,1,0,,,,
2000,11.42523022,0,1,0,1,0,,,,
2000,11.03643685,0,1,0,1,0,,,,
2000,8.333270353,0,1,0,1,0,,,,
2000,10.36891824,0,1,0,1,0,,,,
2000,11.23586676,0,1,0,1,0,,,,
2000,11.59138538,0,1,0,1,0,,,,
2000,10.99188114,0,1,0,1,0,,,,
2000,8.448485993,0,1,0,1,0,,,,
2000,11.32525764,0,1,0,1,0,,,,
2000,10.55638549,0,1,0,1,0,,,,
2000,11.46887953,0,1,0,1,0,,,,
2000,10.74417073,0,1,0,1,0,,,,
2000,9.742261904,0,1,0,1,0,,,,
2000,11.56749887,0,1,0,1,0,,,,
2000,11.27748157,0,1,0,1,0,,,,
2000,9.827793708,0,1,0,1,0,,,,
2000,9.501964664,0,1,0,1,0,,,,
2000,11.2537531,0,1,0,1,0,,,,
2000,11.42709521,0,1,0,1,0,,,,
2000,11.10776531,0,1,0,1,0,,,,
2000,9.890655574,0,1,0,1,0,,,,
2000,10.33841437,0,1,0,1,0,,,,
2000,11.42838014,0,1,0,1,0,,,,
2000,11.35735878,0,1,0,1,0,,,,
2000,11.16816498,0,1,0,1,0,,,,
2000,8.656433259,0,1,0,1,0,,,,
2000,10.61447465,0,1,0,1,0,,,,
2000,11.65233082,0,1,0,1,0,,,,
2000,11.55058727,0,1,0,1,0,,,,
2000,11.65562223,0,1,0,1,0,,,,
2000,11.41828506,0,1,0,1,0,,,,
2000,11.62718229,0,1,0,1,0,,,,
2000,11.10036021,0,1,0,1,0,,,,
2000,11.2039789,0,1,0,1,0,,,,
2000,11.46453322,0,1,0,1,0,,,,
2000,11.54366803,0,1,0,1,0,,,,
2000,10.87455052,0,1,0,1,0,,,,
2000,10.04211842,0,1,0,1,0,,,,
2000,10.74817487,0,1,0,1,0,,,,
2000,11.3034629,0,1,0,1,0,,,,
2000,8.78201597,0,1,0,1,0,,,,
2000,10.83474571,0,1,0,1,0,,,,
2000,10.03915416,0,1,0,1,0,,,,
2000,11.3802851,0,1,0,1,0,,,,
2000,11.47546241,0,1,0,1,0,,,,
2000,10.9261363,0,1,0,1,0,,,,
2000,11.57988293,0,1,0,1,0,,,,
2000,10.79564951,0,1,0,1,0,,,,
2000,10.21734894,0,1,0,1,0,,,,
2000,10.94296889,0,1,0,1,0,,,,
2000,11.10355775,0,1,0,1,0,,,,
2000,10.40547423,0,1,0,1,0,,,,
2000,10.8461865,0,1,0,1,0,,,,
2000,10.80139026,0,1,0,1,0,,,,
2000,11.42100753,0,1,0,1,0,,,,
2000,11.61939137,0,1,0,1,0,,,,
2000,11.39666128,0,1,0,1,0,,,,
2000,11.57479167,0,1,0,1,0,,,,
2000,11.45856431,0,1,0,1,0,,,,
2000,11.29443358,0,1,0,1,0,,,,
2000,11.3886426,0,1,0,1,0,,,,
2000,11.10366316,0,1,0,1,0,,,,
2000,10.41768748,0,1,0,1,0,,,,
2000,10.20950058,0,1,0,1,0,,,,
2000,9.688064124,0,1,0,1,0,,,,
2000,10.40695618,0,1,0,1,0,,,,
2000,10.73487378,0,1,0,1,0,,,,
2000,10.87808493,0,1,0,1,0,,,,
2000,11.62202199,0,1,0,1,0,,,,
2000,10.16029796,0,1,0,1,0,,,,
2000,11.50082252,0,1,0,1,0,,,,
2000,9.534016805,0,1,0,1,0,,,,
2000,10.95364462,0,1,0,1,0,,,,
2000,10.68976071,0,1,0,1,0,,,,
2000,11.36697441,0,1,0,1,0,,,,
2000,9.780698256,0,1,0,1,0,,,,
2000,10.84776303,0,1,0,1,0,,,,
2000,8.674367866,0,1,0,1,0,,,,
2000,9.818256408,0,1,0,1,0,,,,
2000,11.50819429,0,1,0,1,0,,,,
2000,10.92541676,0,1,0,1,0,,,,
2000,11.08044881,0,1,0,1,0,,,,
2000,9.57824206,0,1,0,1,0,,,,
2000,11.41987772,0,1,0,1,0,,,,
2000,11.14332448,0,1,0,1,0,,,,
2000,11.58959943,0,1,0,1,0,,,,
2000,10.12591084,0,1,0,1,0,,,,
2000,10.88715652,0,1,0,1,0,,,,
2000,9.661607056,0,1,0,1,0,,,,
2000,11.25738785,0,1,0,1,0,,,,
2000,11.63800625,0,1,0,1,0,,,,
2000,10.91842834,0,1,0,1,0,,,,
2000,11.37008228,0,1,0,1,0,,,,
2000,11.04296983,0,1,0,1,0,,,,
2000,9.588571307,0,1,0,1,0,,,,
2000,11.08332646,0,1,0,1,0,,,,
2000,11.22882364,0,1,0,1,0,,,,
2000,11.49713139,0,1,0,1,0,,,,
2000,11.48270334,0,1,0,1,0,,,,
2000,11.59228178,0,1,0,1,0,,,,
2000,11.43017409,0,1,0,1,0,,,,
2000,11.50674641,0,1,0,1,0,,,,
2000,11.43706981,0,1,0,1,0,,,,
2000,11.55838628,0,1,0,1,0,,,,
2000,11.4075205,0,1,0,1,0,,,,
2000,11.07114382,0,1,0,1,0,,,,
2000,10.96837069,0,1,0,1,0,,,,
2000,11.32806469,0,1,0,1,0,,,,
2000,11.37969117,0,1,0,1,0,,,,
2000,10.89135448,0,1,0,1,0,,,,
2000,11.61267125,0,1,0,1,0,,,,
2000,11.59048818,0,1,0,1,0,,,,
2000,11.42910898,0,1,0,1,0,,,,
2000,11.07092603,0,1,0,1,0,,,,
2000,9.320270431,0,1,0,1,0,,,,
2000,10.27367085,0,1,0,1,0,,,,
2000,11.36054322,0,1,0,1,0,,,,
2000,11.09554465,0,1,0,1,0,,,,
2000,11.39851299,0,1,0,1,0,,,,
2000,11.03838355,0,1,0,1,0,,,,
2000,10.88327877,0,1,0,1,0,,,,
2000,10.89764632,0,1,0,1,0,,,,
2000,10.20162725,0,1,0,1,0,,,,
2000,10.2153011,0,1,0,1,0,,,,
2000,11.45884935,0,1,0,1,0,,,,
2000,10.48352202,0,1,0,1,0,,,,
2000,10.37714076,0,1,0,1,0,,,,
2000,11.58809787,0,1,0,1,0,,,,
2000,10.75860476,0,1,0,1,0,,,,
2000,9.724899019,0,1,0,1,0,,,,
2000,10.38031162,0,1,0,1,0,,,,
2000,9.981744051,0,1,0,1,0,,,,
2000,11.1904725,0,1,0,1,0,,,,
2000,7.595387279,0,1,0,1,0,,,,
2000,10.91850082,0,1,0,1,0,,,,
2000,9.035986985,0,1,0,1,0,,,,
2000,9.773663565,0,1,0,1,0,,,,
2000,9.252537421,0,1,0,1,0,,,,
2000,8.307952545,0,1,0,1,0,,,,
2000,11.37681933,0,1,0,1,0,,,,
2000,11.42138019,0,1,0,1,0,,,,
2000,10.36031095,0,1,0,1,0,,,,
2000,11.14167336,0,1,0,1,0,,,,
2000,11.30490449,0,1,0,1,0,,,,
2000,11.59699084,0,1,0,1,0,,,,
2000,11.49465966,0,1,0,1,0,,,,
2000,7.638679824,0,1,0,1,0,,,,
2000,10.50810402,0,1,0,1,0,,,,
2000,9.394826252,0,1,0,1,0,,,,
2000,11.57584392,0,1,0,1,0,,,,
2000,10.50676473,0,1,0,1,0,,,,
2000,11.47549355,0,1,0,1,0,,,,
2000,11.56920182,0,1,0,1,0,,,,
2000,10.93862742,0,1,0,1,0,,,,
2000,9.219795531,0,1,0,1,0,,,,
2000,11.65239171,0,1,0,1,0,,,,
2000,11.56283881,0,1,0,1,0,,,,
2000,9.274535084,0,1,0,1,0,,,,
2000,9.745722014,0,1,0,1,0,,,,
2000,11.56176325,0,1,0,1,0,,,,
2000,10.11892146,0,1,0,1,0,,,,
2000,8.029107055,0,1,0,1,0,,,,
2000,10.7458949,0,1,0,1,0,,,,
2000,11.58737409,0,1,0,1,0,,,,
2000,10.57103483,0,1,0,1,0,,,,
2000,11.5676409,0,1,0,1,0,,,,
2000,11.36081104,0,1,0,1,0,,,,
2000,8.393442384,0,1,0,1,0,,,,
2000,10.96583343,0,1,0,1,0,,,,
2000,11.07909175,0,1,0,1,0,,,,
2000,11.33064791,0,1,0,1,0,,,,
2000,8.533656917,0,1,0,1,0,,,,
2000,11.08044881,0,1,0,1,0,,,,
2000,10.51640034,0,1,0,1,0,,,,
2000,11.28574879,0,1,0,1,0,,,,
2000,10.30658319,0,1,0,1,0,,,,
2000,11.35243976,0,1,0,1,0,,,,
2000,10.63979,0,1,0,1,0,,,,
2000,10.36113389,0,1,0,1,0,,,,
2000,11.12561457,0,1,0,1,0,,,,
2000,11.49307984,0,1,0,1,0,,,,
2000,11.2603531,0,1,0,1,0,,,,
2000,10.90744112,0,1,0,1,0,,,,
2000,10.3891492,0,1,0,1,0,,,,
2000,10.50501274,0,1,0,1,0,,,,
2000,11.23547091,0,1,0,1,0,,,,
2000,9.971192929,0,1,0,1,0,,,,
2000,10.24063813,0,1,0,1,0,,,,
2000,11.01211618,0,1,0,1,0,,,,
2000,10.24597736,0,1,0,1,0,,,,
2000,9.112176123,0,1,0,1,0,,,,
2000,9.960812619,0,1,0,1,0,,,,
2000,11.41916409,0,1,0,1,0,,,,
2000,11.45797285,0,1,0,1,0,,,,
2000,9.852088989,0,1,0,1,0,,,,
2000,11.45891269,0,1,0,1,0,,,,
2000,11.57970522,0,1,0,1,0,,,,
2000,7.999007213,0,1,0,1,0,,,,
2000,9.752083098,0,1,0,1,0,,,,
2000,10.57065004,0,1,0,1,0,,,,
2000,11.59616306,0,1,0,1,0,,,,
2000,11.05084239,0,1,0,1,0,,,,
2000,10.55882902,0,1,0,1,0,,,,
2000,11.30814969,0,1,0,1,0,,,,
2000,10.91523391,0,1,0,1,0,,,,
